,NormMSE,Pearson,Spearman,n_pred,seed,split
STT3A+ctrl,0.03385986,0.988714336999692,1.0,700,3,5
SAMM50+ctrl,0.030721925,0.9938681358471513,0.9964912280701754,700,3,5
MRGBP+ctrl,0.32436955,0.929307754850015,0.943859649122807,700,3,5
SYVN1+ctrl,0.03162719,0.993073376477696,0.9982456140350877,700,3,5
TMEM167A+ctrl,0.11832435,0.981697466224432,0.9842105263157893,700,3,5
SLC39A7+ctrl,0.082085595,0.9584526242688298,0.9929824561403509,700,3,5
SEC63+ctrl,0.04778177,0.9669821916468209,1.0,700,3,5
ASCC3+ctrl,0.23184343,0.9082747062202543,0.9894736842105263,700,3,5
HSPA5+ctrl,0.8448111,0.6412404095754027,0.7112781954887217,700,3,5
KCTD16+ctrl,0.029219106,0.9967962252012512,0.9984962406015038,700,3,5
CHERP+ctrl,0.3395855,0.8896139396820217,0.8842105263157896,700,3,5
AARS+ctrl,0.08548327,0.9821547903120518,0.9245614035087718,700,3,5
CARS+ctrl,0.17967257,0.9867507452145219,0.8684210526315789,700,3,5
HARS+ctrl,0.09705469,0.9793873792514205,0.9649122807017543,700,4,5
DAD1+ctrl,0.011835894,0.9937925962149166,0.9929824561403509,700,4,5
IARS2+ctrl,0.010627642,0.9943658853881061,0.9824561403508772,700,4,5
DDRGK1+ctrl,0.04446741,0.9876971525663976,0.987719298245614,700,4,5
STT3A+ctrl,0.031659935,0.989109713002108,1.0,700,4,5
SAMM50+ctrl,0.029651864,0.9939900562167168,0.9964912280701754,700,4,5
MRGBP+ctrl,0.3223649,0.9304811800830066,0.943859649122807,700,4,5
SYVN1+ctrl,0.030899022,0.9928476426866837,0.9982456140350877,700,4,5
TMEM167A+ctrl,0.114923745,0.9820371866226196,0.9842105263157893,700,4,5
SLC39A7+ctrl,0.0799041,0.9590751600335352,0.9929824561403509,700,4,5
SEC63+ctrl,0.04778501,0.9675147293419286,1.0,700,4,5
ASCC3+ctrl,0.23208278,0.9093184666708112,0.9894736842105263,700,4,5
HSPA5+ctrl,0.84073544,0.6404481818899512,0.7112781954887217,700,4,5
KCTD16+ctrl,0.028162135,0.9969531900533184,0.9984962406015038,700,4,5
CHERP+ctrl,0.33930442,0.889969089999795,0.8842105263157896,700,4,5
AARS+ctrl,0.08752334,0.9820935553871095,0.9175438596491228,700,4,5
CARS+ctrl,0.182749,0.9867770401760936,0.8684210526315789,700,4,5
HARS+ctrl,0.09560045,0.9804446194320917,0.9649122807017543,700,5,5
DAD1+ctrl,0.01179136,0.9934444888494909,0.9929824561403509,700,5,5
IARS2+ctrl,0.010889792,0.9942465974017978,0.9789473684210527,700,5,5
DDRGK1+ctrl,0.048052564,0.987501606286969,0.987719298245614,700,5,5
STT3A+ctrl,0.031135624,0.989020187058486,1.0,700,5,5
SAMM50+ctrl,0.02926276,0.9940954903140664,0.9964912280701754,700,5,5
MRGBP+ctrl,0.33137223,0.926813242258504,0.943859649122807,700,5,5
SYVN1+ctrl,0.027626293,0.9933423970942385,0.9982456140350877,700,5,5
TMEM167A+ctrl,0.118170395,0.9815825866535306,0.9842105263157893,700,5,5
SLC39A7+ctrl,0.07975721,0.959334310668055,0.9929824561403509,700,5,5
SEC63+ctrl,0.0457507,0.9696563960278581,1.0,700,5,5
ASCC3+ctrl,0.23678982,0.9073863758239895,0.9894736842105263,700,5,5
HSPA5+ctrl,0.84858584,0.6348143494687974,0.7112781954887217,700,5,5
KCTD16+ctrl,0.028635848,0.9969806366207195,0.9984962406015038,700,5,5
CHERP+ctrl,0.3427813,0.8887610402307473,0.8842105263157896,700,5,5
AARS+ctrl,0.08824877,0.9820166355930269,0.9140350877192982,700,5,5
CARS+ctrl,0.18511951,0.9862991683185101,0.8684210526315789,700,5,5
HARS+ctrl,0.094419286,0.9796687755733728,0.9649122807017543,700,6,5
DAD1+ctrl,0.012506565,0.9936270551988855,0.9929824561403509,700,6,5
IARS2+ctrl,0.010854188,0.9942615712061524,0.9789473684210527,700,6,5
DDRGK1+ctrl,0.04428646,0.9876343411160633,0.987719298245614,700,6,5
STT3A+ctrl,0.033949044,0.9888212124351412,1.0,700,6,5
SAMM50+ctrl,0.03028266,0.9941363660618663,0.9964912280701754,700,6,5
MRGBP+ctrl,0.32518983,0.9287956233602017,0.943859649122807,700,6,5
SYVN1+ctrl,0.030219985,0.9936099453479983,0.9982456140350877,700,6,5
TMEM167A+ctrl,0.116792776,0.9823404159396887,0.9842105263157893,700,6,5
SLC39A7+ctrl,0.08095673,0.9589849738404155,0.9929824561403509,700,6,5
SEC63+ctrl,0.04763395,0.9673295919201337,1.0,700,6,5
ASCC3+ctrl,0.23245196,0.9077393986517563,0.9894736842105263,700,6,5
HSPA5+ctrl,0.8415573,0.6420843657106161,0.7112781954887217,700,6,5
KCTD16+ctrl,0.029186834,0.9967414341117546,0.9984962406015038,700,6,5
CHERP+ctrl,0.34316018,0.8877299537998624,0.8842105263157896,700,6,5
AARS+ctrl,0.08602871,0.9819854199886322,0.9140350877192982,700,6,5
CARS+ctrl,0.17967041,0.9869811069220304,0.8684210526315789,700,6,5
HARS+ctrl,0.09221277,0.9801204092800617,0.9719298245614034,700,7,5
DAD1+ctrl,0.010846192,0.9937821285566315,0.9929824561403509,700,7,5
IARS2+ctrl,0.01056371,0.9944531279616058,0.9842105263157893,700,7,5
DDRGK1+ctrl,0.051362574,0.9871293917822186,0.987719298245614,700,7,5
STT3A+ctrl,0.03192278,0.9876464122207835,1.0,700,7,5
SAMM50+ctrl,0.028491406,0.9936633366160095,0.9964912280701754,700,7,5
MRGBP+ctrl,0.33496898,0.928391357883811,0.943859649122807,700,7,5
SYVN1+ctrl,0.026272535,0.9932861598208547,0.9982456140350877,700,7,5
TMEM167A+ctrl,0.115890294,0.9809619169682264,0.9842105263157893,700,7,5
SLC39A7+ctrl,0.08363958,0.9563071293523535,0.9929824561403509,700,7,5
SEC63+ctrl,0.05040962,0.9669474917845946,1.0,700,7,5
ASCC3+ctrl,0.23847383,0.9059634117875248,0.9894736842105263,700,7,5
HSPA5+ctrl,0.84436285,0.6344162579625845,0.7112781954887217,700,7,5
KCTD16+ctrl,0.029572202,0.9968654868353042,0.9984962406015038,700,7,5
CHERP+ctrl,0.3430709,0.8887856474029832,0.8842105263157896,700,7,5
AARS+ctrl,0.08512609,0.9817777057178319,0.9140350877192982,700,7,5
CARS+ctrl,0.17760698,0.986763090826571,0.8684210526315789,700,7,5
HARS+ctrl,0.09514579,0.9801964880898595,0.9649122807017543,700,8,5
DAD1+ctrl,0.011194495,0.9935362684773281,0.9929824561403509,700,8,5
IARS2+ctrl,0.010684691,0.9943677769042552,0.9842105263157893,700,8,5
DDRGK1+ctrl,0.05036635,0.987303854082711,0.987719298245614,700,8,5
STT3A+ctrl,0.030138321,0.9885569202015176,1.0,700,8,5
SAMM50+ctrl,0.028383978,0.993882317095995,0.9964912280701754,700,8,5
MRGBP+ctrl,0.33147472,0.9284660525154322,0.943859649122807,700,8,5
SYVN1+ctrl,0.026783656,0.9930476865265518,0.9982456140350877,700,8,5
TMEM167A+ctrl,0.116873614,0.9811098445206881,0.9842105263157893,700,8,5
SLC39A7+ctrl,0.08088037,0.9581946530961432,0.9929824561403509,700,8,5
SEC63+ctrl,0.047227044,0.9693290434697701,1.0,700,8,5
ASCC3+ctrl,0.23900257,0.9077718891203403,0.9894736842105263,700,8,5
HSPA5+ctrl,0.84823966,0.6317497892305255,0.7112781954887217,700,8,5
KCTD16+ctrl,0.02810311,0.997126611899148,0.9984962406015038,700,8,5
CHERP+ctrl,0.34075585,0.890529919648543,0.8842105263157896,700,8,5
AARS+ctrl,0.08781592,0.981856286060065,0.9175438596491228,700,8,5
CARS+ctrl,0.18393387,0.9863256858661771,0.8684210526315789,700,8,5
HARS+ctrl,0.093904294,0.9798943158239126,0.9719298245614034,700,9,5
DAD1+ctrl,0.013102075,0.9935948270140216,0.9929824561403509,700,9,5
IARS2+ctrl,0.010318615,0.9945664550177753,0.9842105263157893,700,9,5
DDRGK1+ctrl,0.044040136,0.9873613273084629,0.987719298245614,700,9,5
STT3A+ctrl,0.034867637,0.9887678232043982,1.0,700,9,5
SAMM50+ctrl,0.032423805,0.9937899517826736,0.9964912280701754,700,9,5
MRGBP+ctrl,0.32687232,0.9279839415103197,0.943859649122807,700,9,5
SYVN1+ctrl,0.031900525,0.9933084237272851,0.9982456140350877,700,9,5
TMEM167A+ctrl,0.121682756,0.9813318504020572,0.9842105263157893,700,9,5
SLC39A7+ctrl,0.08338164,0.9582059938111342,0.9929824561403509,700,9,5
SEC63+ctrl,0.04878715,0.9662103087830474,1.0,700,9,5
ASCC3+ctrl,0.23285727,0.9074363197432831,0.9894736842105263,700,9,5
HSPA5+ctrl,0.85089993,0.6385297607630491,0.7112781954887217,700,9,5
KCTD16+ctrl,0.030511202,0.99667689753187,0.9984962406015038,700,9,5
CHERP+ctrl,0.34355015,0.8882364946766756,0.8842105263157896,700,9,5
AARS+ctrl,0.08446951,0.9822128927335143,0.9140350877192982,700,9,5
CARS+ctrl,0.1773283,0.9871873194351792,0.8684210526315789,700,9,5
HARS+ctrl,0.09437653,0.9794504707679152,0.9649122807017543,700,10,5
DAD1+ctrl,0.010521785,0.9937966522411443,0.9929824561403509,700,10,5
IARS2+ctrl,0.0106195165,0.9944285689853132,0.9842105263157893,700,10,5
DDRGK1+ctrl,0.05316172,0.9870765544765163,0.987719298245614,700,10,5
STT3A+ctrl,0.029339293,0.9880238288315013,1.0,700,10,5
SAMM50+ctrl,0.02769882,0.9937243880704045,0.9964912280701754,700,10,5
MRGBP+ctrl,0.3354295,0.9290591342141852,0.943859649122807,700,10,5
SYVN1+ctrl,0.025567519,0.9928462838870473,0.9982456140350877,700,10,5
TMEM167A+ctrl,0.11500368,0.9808403635397553,0.9842105263157893,700,10,5
SLC39A7+ctrl,0.08258137,0.9568607158144005,0.9929824561403509,700,10,5
SEC63+ctrl,0.050124206,0.9679652865333992,1.0,700,10,5
ASCC3+ctrl,0.23915626,0.9083597796270624,0.9894736842105263,700,10,5
HSPA5+ctrl,0.84308463,0.6323706228286028,0.7112781954887217,700,10,5
KCTD16+ctrl,0.029112693,0.997152346841176,0.9984962406015038,700,10,5
CHERP+ctrl,0.34206727,0.8904433054849505,0.8842105263157896,700,10,5
AARS+ctrl,0.08628995,0.9817134677432477,0.9175438596491228,700,10,5
CARS+ctrl,0.18050559,0.9867192953824997,0.8684210526315789,700,10,5
HARS+ctrl,0.09541116,0.9799864636734128,0.9719298245614034,800,1,5
DAD1+ctrl,0.012944121,0.9935527400812134,0.9929824561403509,800,1,5
IARS2+ctrl,0.010681997,0.9943434302695096,0.9842105263157893,800,1,5
DDRGK1+ctrl,0.04345414,0.9875373365357518,0.987719298245614,800,1,5
STT3A+ctrl,0.034072287,0.9890609188005328,1.0,800,1,5
SAMM50+ctrl,0.03136422,0.994105682708323,0.9964912280701754,800,1,5
MRGBP+ctrl,0.32427406,0.9288771860301495,0.943859649122807,800,1,5
SYVN1+ctrl,0.03181709,0.9933018632000312,0.9982456140350877,800,1,5
TMEM167A+ctrl,0.119744375,0.9819476148113608,0.9842105263157893,800,1,5
SLC39A7+ctrl,0.08101051,0.9594463048852049,0.9929824561403509,800,1,5
SEC63+ctrl,0.046860363,0.9675909164288896,1.0,800,1,5
ASCC3+ctrl,0.23288067,0.9079234400996938,0.9894736842105263,800,1,5
HSPA5+ctrl,0.8468987,0.6412158068269491,0.7112781954887217,800,1,5
KCTD16+ctrl,0.029381229,0.996825230322429,0.9984962406015038,800,1,5
CHERP+ctrl,0.34195188,0.8886442701332271,0.8842105263157896,800,1,5
AARS+ctrl,0.08656494,0.9821909591555595,0.9140350877192982,800,1,5
CARS+ctrl,0.18140121,0.9867729051038623,0.8684210526315789,800,1,5
HARS+ctrl,0.09519435,0.9797378238290548,0.9719298245614034,800,2,5
DAD1+ctrl,0.013240164,0.9935477151302621,0.9929824561403509,800,2,5
IARS2+ctrl,0.010497564,0.9944562064483762,0.9842105263157893,800,2,5
DDRGK1+ctrl,0.04388468,0.9875979130156338,0.987719298245614,800,2,5
STT3A+ctrl,0.034299556,0.9891244345344603,1.0,800,2,5
SAMM50+ctrl,0.032435514,0.9939393028616905,0.9964912280701754,800,2,5
MRGBP+ctrl,0.32699892,0.9278295414987952,0.943859649122807,800,2,5
SYVN1+ctrl,0.03158934,0.9933795355609618,0.9982456140350877,800,2,5
TMEM167A+ctrl,0.1223182,0.9816318657249212,0.9842105263157893,800,2,5
SLC39A7+ctrl,0.082324654,0.9591299127205275,0.9929824561403509,800,2,5
SEC63+ctrl,0.046887204,0.9676769129182503,1.0,800,2,5
ASCC3+ctrl,0.23326916,0.908186761662364,0.9894736842105263,800,2,5
HSPA5+ctrl,0.85208684,0.6373440148308873,0.7112781954887217,800,2,5
KCTD16+ctrl,0.030318966,0.9967937614237599,0.9969924812030074,800,2,5
CHERP+ctrl,0.34442413,0.888184174138587,0.8842105263157896,800,2,5
AARS+ctrl,0.08551529,0.9822210939601064,0.9245614035087718,800,2,5
CARS+ctrl,0.18057312,0.987014515325427,0.8684210526315789,800,2,5
HARS+ctrl,0.095283136,0.9798211418092251,0.9719298245614034,800,3,5
DAD1+ctrl,0.013019039,0.9936705271247774,0.9929824561403509,800,3,5
IARS2+ctrl,0.010544716,0.9944286551326513,0.9842105263157893,800,3,5
DDRGK1+ctrl,0.04240895,0.9876397797779646,0.987719298245614,800,3,5
STT3A+ctrl,0.03455206,0.9890730030601844,1.0,800,3,5
SAMM50+ctrl,0.031339426,0.9939937680028379,0.9964912280701754,800,3,5
MRGBP+ctrl,0.32286564,0.9289522564504296,0.943859649122807,800,3,5
SYVN1+ctrl,0.03281888,0.9932170162792318,0.9982456140350877,800,3,5
TMEM167A+ctrl,0.11902614,0.9820408979430795,0.9842105263157893,800,3,5
SLC39A7+ctrl,0.08139299,0.9592541487072594,0.9929824561403509,800,3,5
SEC63+ctrl,0.046887077,0.9673386135109467,1.0,800,3,5
ASCC3+ctrl,0.23073411,0.9086119673447683,0.9894736842105263,800,3,5
HSPA5+ctrl,0.84483033,0.6427446650341153,0.7112781954887217,800,3,5
KCTD16+ctrl,0.029345686,0.9967596633759968,0.9969924812030074,800,3,5
CHERP+ctrl,0.3401926,0.8892475129105151,0.8842105263157896,800,3,5
AARS+ctrl,0.08575491,0.982227215077728,0.9245614035087718,800,3,5
CARS+ctrl,0.18035246,0.9868013467639685,0.8684210526315789,800,3,5
HARS+ctrl,0.09640439,0.9793279068544507,0.9719298245614034,800,4,5
DAD1+ctrl,0.012330058,0.993757416435983,0.9929824561403509,800,4,5
IARS2+ctrl,0.010597209,0.9943861966021359,0.9842105263157893,800,4,5
DDRGK1+ctrl,0.043659803,0.987676270713564,0.987719298245614,800,4,5
STT3A+ctrl,0.032636642,0.9890800224384293,1.0,800,4,5
SAMM50+ctrl,0.03037029,0.9940286399796605,0.9964912280701754,800,4,5
MRGBP+ctrl,0.3228079,0.9299678571987897,0.943859649122807,800,4,5
SYVN1+ctrl,0.03146949,0.9930908395326696,0.9982456140350877,800,4,5
TMEM167A+ctrl,0.11644818,0.982072819955647,0.9842105263157893,800,4,5
SLC39A7+ctrl,0.08054958,0.9590442270273343,0.9929824561403509,800,4,5
SEC63+ctrl,0.048208203,0.9669115439464804,1.0,800,4,5
ASCC3+ctrl,0.2318722,0.9088004066143185,0.9894736842105263,800,4,5
HSPA5+ctrl,0.8416819,0.6416720012202859,0.7112781954887217,800,4,5
KCTD16+ctrl,0.028959742,0.9968248675359064,0.9984962406015038,800,4,5
CHERP+ctrl,0.3402679,0.8896746842656285,0.8842105263157896,800,4,5
AARS+ctrl,0.08679049,0.9820786886848509,0.9140350877192982,800,4,5
CARS+ctrl,0.18072574,0.987052190117538,0.8684210526315789,800,4,5
HARS+ctrl,0.095301434,0.9800958633422852,0.9649122807017543,800,5,5
DAD1+ctrl,0.011444664,0.9935806161956862,0.9929824561403509,800,5,5
IARS2+ctrl,0.010809946,0.9942911937832832,0.9842105263157893,800,5,5
DDRGK1+ctrl,0.04869645,0.9874622716451995,0.987719298245614,800,5,5
STT3A+ctrl,0.030904701,0.9888189390767366,1.0,800,5,5
SAMM50+ctrl,0.028882112,0.9940246483311057,0.9964912280701754,800,5,5
MRGBP+ctrl,0.33123,0.9276258910540491,0.943859649122807,800,5,5
SYVN1+ctrl,0.027331697,0.993232132110279,0.9982456140350877,800,5,5
TMEM167A+ctrl,0.11666794,0.9815238108858466,0.9842105263157893,800,5,5
SLC39A7+ctrl,0.08024881,0.95875249709934,0.9929824561403509,800,5,5
SEC63+ctrl,0.04704625,0.9689749461595056,1.0,800,5,5
ASCC3+ctrl,0.2365533,0.9076924449764192,0.9894736842105263,800,5,5
HSPA5+ctrl,0.8459939,0.6349404812790453,0.7112781954887217,800,5,5
KCTD16+ctrl,0.02855887,0.9970211605650547,0.9984962406015038,800,5,5
CHERP+ctrl,0.3424072,0.8890299153863452,0.8842105263157896,800,5,5
AARS+ctrl,0.08755111,0.9819670584984124,0.9140350877192982,800,5,5
CARS+ctrl,0.18358953,0.9865070711821318,0.8684210526315789,800,5,5
HARS+ctrl,0.094059855,0.9797170367091894,0.9649122807017543,800,6,5
DAD1+ctrl,0.012114418,0.9936616427148692,0.9929824561403509,800,6,5
IARS2+ctrl,0.010885982,0.9942459724843502,0.9789473684210527,800,6,5
DDRGK1+ctrl,0.04536526,0.9875721792050172,0.987719298245614,800,6,5
STT3A+ctrl,0.033440277,0.9886341457022354,1.0,800,6,5
SAMM50+ctrl,0.02961244,0.9941530390642583,0.9964912280701754,800,6,5
MRGBP+ctrl,0.3262436,0.9289249829016626,0.943859649122807,800,6,5
SYVN1+ctrl,0.029309185,0.9936335738748312,0.9982456140350877,800,6,5
TMEM167A+ctrl,0.116067275,0.9822977874428034,0.9842105263157893,800,6,5
SLC39A7+ctrl,0.08102783,0.9586808018502779,0.9929824561403509,800,6,5
SEC63+ctrl,0.04790176,0.9673835848952876,1.0,800,6,5
ASCC3+ctrl,0.2334316,0.907430297927931,0.9894736842105263,800,6,5
HSPA5+ctrl,0.8408376,0.6415834184736013,0.7112781954887217,800,6,5
KCTD16+ctrl,0.029001964,0.9967727200455556,0.9984962406015038,800,6,5
CHERP+ctrl,0.34297317,0.8878682377981022,0.8842105263157896,800,6,5
AARS+ctrl,0.0861099,0.9819072596728802,0.9140350877192982,800,6,5
CARS+ctrl,0.17963149,0.9869385007768869,0.8684210526315789,800,6,5
HARS+ctrl,0.09181792,0.980196607299149,0.9719298245614034,800,7,5
DAD1+ctrl,0.010816505,0.9937864721287042,0.9929824561403509,800,7,5
IARS2+ctrl,0.010573173,0.9944565217010677,0.9789473684210527,800,7,5
DDRGK1+ctrl,0.05173752,0.9870628612989094,0.987719298245614,800,7,5
STT3A+ctrl,0.03205964,0.9875845226924866,1.0,800,7,5
SAMM50+ctrl,0.028536161,0.9936229418963194,0.9964912280701754,800,7,5
MRGBP+ctrl,0.33593142,0.9279421793762594,0.943859649122807,800,7,5
SYVN1+ctrl,0.026090905,0.9932962724124081,0.9982456140350877,800,7,5
TMEM167A+ctrl,0.116312385,0.9809502642601728,0.9842105263157893,800,7,5
SLC39A7+ctrl,0.08408051,0.9561168198124506,0.9929824561403509,800,7,5
SEC63+ctrl,0.050345577,0.9669613168080105,1.0,800,7,5
ASCC3+ctrl,0.23861627,0.9059032591758296,0.9894736842105263,800,7,5
HSPA5+ctrl,0.8453396,0.6341063594445586,0.7112781954887217,800,7,5
KCTD16+ctrl,0.029742215,0.9968676785101707,0.9984962406015038,800,7,5
CHERP+ctrl,0.34371647,0.8883504801196977,0.8842105263157896,800,7,5
AARS+ctrl,0.0847863,0.9817819171585143,0.9140350877192982,800,7,5
CARS+ctrl,0.1773625,0.9867268865928054,0.8684210526315789,800,7,5
HARS+ctrl,0.095127106,0.980247126892209,0.9649122807017543,800,8,5
DAD1+ctrl,0.011018113,0.9935773989418522,0.9929824561403509,800,8,5
IARS2+ctrl,0.0107856365,0.9943230119533837,0.9842105263157893,800,8,5
DDRGK1+ctrl,0.050678518,0.9873571112111676,0.987719298245614,800,8,5
STT3A+ctrl,0.030059766,0.9885251329978928,1.0,800,8,5
SAMM50+ctrl,0.02804205,0.9939304869621992,0.9964912280701754,800,8,5
MRGBP+ctrl,0.33184677,0.9284665875602514,0.943859649122807,800,8,5
SYVN1+ctrl,0.026417717,0.9930808622157201,0.9982456140350877,800,8,5
TMEM167A+ctrl,0.11601398,0.9812791785225272,0.9842105263157893,800,8,5
SLC39A7+ctrl,0.08067115,0.9582142125582322,0.9929824561403509,800,8,5
SEC63+ctrl,0.04716621,0.9694620292948457,1.0,800,8,5
ASCC3+ctrl,0.23906429,0.9076763658085838,0.9894736842105263,800,8,5
HSPA5+ctrl,0.8467198,0.632460949011147,0.7112781954887217,800,8,5
KCTD16+ctrl,0.027998546,0.9971263850093237,0.9984962406015038,800,8,5
CHERP+ctrl,0.34081575,0.8903035324765369,0.8842105263157896,800,8,5
AARS+ctrl,0.0880714,0.9818352540023625,0.9070175438596491,800,8,5
CARS+ctrl,0.18423264,0.9862518860027194,0.8684210526315789,800,8,5
HARS+ctrl,0.09294929,0.9796656602993608,0.9719298245614034,800,9,5
DAD1+ctrl,0.0127905905,0.9937257667770609,0.9929824561403509,800,9,5
IARS2+ctrl,0.0103587555,0.9945793342776597,0.9842105263157893,800,9,5
DDRGK1+ctrl,0.044583287,0.9872602077375632,0.987719298245614,800,9,5
STT3A+ctrl,0.03525608,0.9884768957272172,1.0,800,9,5
SAMM50+ctrl,0.03213551,0.9937202441506088,0.9964912280701754,800,9,5
MRGBP+ctrl,0.32777798,0.928108481457457,0.943859649122807,800,9,5
SYVN1+ctrl,0.031548098,0.9933234584750608,0.9982456140350877,800,9,5
TMEM167A+ctrl,0.12095983,0.9812931045889854,0.9842105263157893,800,9,5
SLC39A7+ctrl,0.08434216,0.9574859266285785,0.9929824561403509,800,9,5
SEC63+ctrl,0.04976465,0.9654962854729092,1.0,800,9,5
ASCC3+ctrl,0.23231266,0.9074894925579429,0.9894736842105263,800,9,5
HSPA5+ctrl,0.8490859,0.6392360916361213,0.7112781954887217,800,9,5
KCTD16+ctrl,0.030861564,0.9966212728832033,0.9984962406015038,800,9,5
CHERP+ctrl,0.3439337,0.8878291008295491,0.8842105263157896,800,9,5
AARS+ctrl,0.083260916,0.9821664369665086,0.9245614035087718,800,9,5
CARS+ctrl,0.17517383,0.9873453751206398,0.8684210526315789,800,9,5
HARS+ctrl,0.094933584,0.9795444430783391,0.9649122807017543,800,10,5
DAD1+ctrl,0.010620209,0.9937396487803198,0.9929824561403509,800,10,5
IARS2+ctrl,0.0106986035,0.9943782109767199,0.9842105263157893,800,10,5
DDRGK1+ctrl,0.05265981,0.9871301154198591,0.987719298245614,800,10,5
STT3A+ctrl,0.029282989,0.9881701414706185,1.0,800,10,5
SAMM50+ctrl,0.027726008,0.9938096809200943,0.9964912280701754,800,10,5
MRGBP+ctrl,0.33466846,0.9289711562450975,0.943859649122807,800,10,5
SYVN1+ctrl,0.025819223,0.9928561768610962,0.9982456140350877,800,10,5
TMEM167A+ctrl,0.114969335,0.9810170754790306,0.9842105263157893,800,10,5
SLC39A7+ctrl,0.081886135,0.9573107910109684,0.9929824561403509,800,10,5
SEC63+ctrl,0.049371976,0.9683566564731336,1.0,800,10,5
ASCC3+ctrl,0.23921965,0.9083754864986986,0.9894736842105263,800,10,5
HSPA5+ctrl,0.8429451,0.6330194887705147,0.7112781954887217,800,10,5
KCTD16+ctrl,0.028836353,0.9971602319674275,0.9984962406015038,800,10,5
CHERP+ctrl,0.34176326,0.8905737178283744,0.8842105263157896,800,10,5
AARS+ctrl,0.0869969,0.9817327540367842,0.9175438596491228,800,10,5
CARS+ctrl,0.18171605,0.9865851160138845,0.8684210526315789,800,10,5
HARS+ctrl,0.09485325,0.9800779847428203,0.9719298245614034,900,1,5
DAD1+ctrl,0.012155433,0.9935990237863734,0.9929824561403509,900,1,5
IARS2+ctrl,0.010643522,0.994362507481128,0.9842105263157893,900,1,5
DDRGK1+ctrl,0.04563583,0.9873958954412956,0.987719298245614,900,1,5
STT3A+ctrl,0.03291719,0.9887334778904915,1.0,900,1,5
SAMM50+ctrl,0.030200986,0.9940284020267427,0.9964912280701754,900,1,5
MRGBP+ctrl,0.32634097,0.9290735675022006,0.943859649122807,900,1,5
SYVN1+ctrl,0.03014667,0.9932113322429359,0.9982456140350877,900,1,5
TMEM167A+ctrl,0.11842154,0.9816740518435836,0.9842105263157893,900,1,5
SLC39A7+ctrl,0.08111626,0.9587902902276255,0.9929824561403509,900,1,5
SEC63+ctrl,0.047397885,0.967717092105886,1.0,900,1,5
ASCC3+ctrl,0.23458534,0.9075926322257146,0.9894736842105263,900,1,5
HSPA5+ctrl,0.8461383,0.6391469603404403,0.7112781954887217,900,1,5
KCTD16+ctrl,0.028944325,0.996922625854495,0.9984962406015038,900,1,5
CHERP+ctrl,0.34133625,0.8891967988456599,0.8842105263157896,900,1,5
AARS+ctrl,0.08660788,0.9820688641630113,0.9140350877192982,900,1,5
CARS+ctrl,0.18134841,0.9866691045463085,0.8684210526315789,900,1,5
HARS+ctrl,0.094814315,0.9796428857371211,0.9719298245614034,900,2,5
DAD1+ctrl,0.012760622,0.9936371718067676,0.9929824561403509,900,2,5
IARS2+ctrl,0.010439537,0.9944892674684525,0.9842105263157893,900,2,5
DDRGK1+ctrl,0.044881184,0.98749921558192,0.987719298245614,900,2,5
STT3A+ctrl,0.033955418,0.9888398856855929,1.0,900,2,5
